TO,FROM,TOTALVOLUME,ADDRESSESCOUNT,ID,SYMBOL,PARTNER_SYMBOL,TIME,MERGE_KEY
1.0,0.1,1090335.65554856,3534180,1182,BTC,BTC,1731542400,1731542400_0.1_1.0
10.0,1.0,2114918.33598389,851490,1182,BTC,BTC,1731542400,1731542400_1.0_10.0
100.0,10.0,4323773.88502145,135591,1182,BTC,BTC,1731542400,1731542400_10.0_100.0
1000.0,100.0,4177549.91495239,14337,1182,BTC,BTC,1731542400,1731542400_100.0_1000.0
10000.0,1000.0,4753835.43943112,2010,1182,BTC,BTC,1731542400,1731542400_1000.0_10000.0
100000.0,10000.0,2294251.44514207,93,1182,BTC,BTC,1731542400,1731542400_10000.0_100000.0
0.0,100000.0,704497.14738513,4,1182,BTC,BTC,1731542400,1731542400_100000.0_0.0
0.001,0.0,5517.76870205,30346725,1182,BTC,BTC,1731628800,1731628800_0.0_0.001
0.01,0.001,42585.18570918,11610558,1182,BTC,BTC,1731628800,1731628800_0.001_0.01
0.1,0.01,274389.77968637,8067174,1182,BTC,BTC,1731628800,1731628800_0.01_0.1
1.0,0.1,1089539.66206284,3531358,1182,BTC,BTC,1731628800,1731628800_0.1_1.0
10.0,1.0,2114523.25655421,851212,1182,BTC,BTC,1731628800,1731628800_1.0_10.0
100.0,10.0,4317992.25928092,135446,1182,BTC,BTC,1731628800,1731628800_10.0_100.0
1000.0,100.0,4213457.50046802,14394,1182,BTC,BTC,1731628800,1731628800_100.0_1000.0
10000.0,1000.0,4725307.41550858,1997,1182,BTC,BTC,1731628800,1731628800_1000.0_10000.0
100000.0,10000.0,2294904.82968456,93,1182,BTC,BTC,1731628800,1731628800_10000.0_100000.0
0.0,100000.0,704497.14738513,4,1182,BTC,BTC,1731628800,1731628800_100000.0_0.0
0.001,0.0,5517.32213181,30355320,1182,BTC,BTC,1731715200,1731715200_0.0_0.001
0.01,0.001,42567.037639,11607067,1182,BTC,BTC,1731715200,1731715200_0.001_0.01
0.1,0.01,274125.63097251,8061517,1182,BTC,BTC,1731715200,1731715200_0.01_0.1
1.0,0.1,1088964.84859318,3529181,1182,BTC,BTC,1731715200,1731715200_0.1_1.0
10.0,1.0,2114237.92103014,851113,1182,BTC,BTC,1731715200,1731715200_1.0_10.0
100.0,10.0,4318023.58202645,135452,1182,BTC,BTC,1731715200,1731715200_10.0_100.0
1000.0,100.0,4214043.75948162,14405,1182,BTC,BTC,1731715200,1731715200_100.0_1000.0
10000.0,1000.0,4722478.15599277,1996,1182,BTC,BTC,1731715200,1731715200_1000.0_10000.0
100000.0,10000.0,2298750.02477345,93,1182,BTC,BTC,1731715200,1731715200_10000.0_100000.0
0.0,100000.0,704497.14740093,4,1182,BTC,BTC,1731715200,1731715200_100000.0_0.0
0.001,0.0,5521.02733739,30377864,1182,BTC,BTC,1731801600,1731801600_0.0_0.001
0.01,0.001,42572.75574356,11610037,1182,BTC,BTC,1731801600,1731801600_0.001_0.01
0.1,0.01,274113.46344452,8062945,1182,BTC,BTC,1731801600,1731801600_0.01_0.1
1.0,0.1,1088732.46202693,3528210,1182,BTC,BTC,1731801600,1731801600_0.1_1.0
10.0,1.0,2114258.26823706,851060,1182,BTC,BTC,1731801600,1731801600_1.0_10.0
100.0,10.0,4316679.57085503,135403,1182,BTC,BTC,1731801600,1731801600_10.0_100.0
1000.0,100.0,4213654.12853052,14403,1182,BTC,BTC,1731801600,1731801600_100.0_1000.0
10000.0,1000.0,4723520.50693589,1996,1182,BTC,BTC,1731801600,1731801600_1000.0_10000.0
100000.0,10000.0,2300124.84950545,93,1182,BTC,BTC,1731801600,1731801600_10000.0_100000.0
0.0,100000.0,704497.14742551,4,1182,BTC,BTC,1731801600,1731801600_100000.0_0.0
0.001,0.0,5511.25115055,30365862,1182,BTC,BTC,1731888000,1731888000_0.0_0.001
0.01,0.001,42558.83350092,11599338,1182,BTC,BTC,1731888000,1731888000_0.001_0.01
0.1,0.01,274206.13646183,8066145,1182,BTC,BTC,1731888000,1731888000_0.01_0.1
1.0,0.1,1088362.48684822,3527453,1182,BTC,BTC,1731888000,1731888000_0.1_1.0
10.0,1.0,2113477.95552971,850617,1182,BTC,BTC,1731888000,1731888000_1.0_10.0
100.0,10.0,4317784.22778737,135336,1182,BTC,BTC,1731888000,1731888000_10.0_100.0
1000.0,100.0,4218336.21610436,14378,1182,BTC,BTC,1731888000,1731888000_100.0_1000.0
10000.0,1000.0,4721307.16642471,1989,1182,BTC,BTC,1731888000,1731888000_1000.0_10000.0
100000.0,10000.0,2298120.25877033,93,1182,BTC,BTC,1731888000,1731888000_10000.0_100000.0
0.0,100000.0,704497.14746386,4,1182,BTC,BTC,1731888000,1731888000_100000.0_0.0
0.001,0.0,5512.42489225,30379402,1182,BTC,BTC,1731974400,1731974400_0.0_0.001
0.01,0.001,42556.37122732,11598275,1182,BTC,BTC,1731974400,1731974400_0.001_0.01
0.1,0.01,274221.80055749,8067917,1182,BTC,BTC,1731974400,1731974400_0.01_0.1
1.0,0.1,1088283.23032021,3527770,1182,BTC,BTC,1731974400,1731974400_0.1_1.0
10.0,1.0,2112847.62792402,850427,1182,BTC,BTC,1731974400,1731974400_1.0_10.0
100.0,10.0,4316317.14402814,135327,1182,BTC,BTC,1731974400,1731974400_10.0_100.0
1000.0,100.0,4216094.87022732,14365,1182,BTC,BTC,1731974400,1731974400_100.0_1000.0
10000.0,1000.0,4737513.00786008,1986,1182,BTC,BTC,1731974400,1731974400_1000.0_10000.0
100000.0,10000.0,2326778.95718083,93,1182,BTC,BTC,1731974400,1731974400_10000.0_100000.0
0.0,100000.0,664583.1208242,4,1182,BTC,BTC,1731974400,1731974400_100000.0_0.0
0.001,0.0,5520.18009518,30409787,1182,BTC,BTC,1732060800,1732060800_0.0_0.001
0.01,0.001,42598.85029494,11613255,1182,BTC,BTC,1732060800,1732060800_0.001_0.01
0.1,0.01,274228.82065865,8069852,1182,BTC,BTC,1732060800,1732060800_0.01_0.1
1.0,0.1,1087928.29685579,3526729,1182,BTC,BTC,1732060800,1732060800_0.1_1.0
10.0,1.0,2110628.86369153,849597,1182,BTC,BTC,1732060800,1732060800_1.0_10.0
100.0,10.0,4313271.24023147,135190,1182,BTC,BTC,1732060800,1732060800_10.0_100.0
1000.0,100.0,4230091.51213259,14407,1182,BTC,BTC,1732060800,1732060800_100.0_1000.0
10000.0,1000.0,4712203.8113685,1983,1182,BTC,BTC,1732060800,1732060800_1000.0_10000.0
100000.0,10000.0,2344113.23385927,93,1182,BTC,BTC,1732060800,1732060800_10000.0_100000.0
0.0,100000.0,664583.12085394,4,1182,BTC,BTC,1732060800,1732060800_100000.0_0.0
0.001,0.0,5514.25318106,30427898,1182,BTC,BTC,1732147200,1732147200_0.0_0.001
0.01,0.001,42554.6597625,11603963,1182,BTC,BTC,1732147200,1732147200_0.001_0.01
0.1,0.01,273937.75275361,8062027,1182,BTC,BTC,1732147200,1732147200_0.01_0.1
1.0,0.1,1086763.11920641,3523272,1182,BTC,BTC,1732147200,1732147200_0.1_1.0
10.0,1.0,2107717.83401164,848536,1182,BTC,BTC,1732147200,1732147200_1.0_10.0
100.0,10.0,4310801.22206342,135020,1182,BTC,BTC,1732147200,1732147200_10.0_100.0
1000.0,100.0,4238386.41496155,14475,1182,BTC,BTC,1732147200,1732147200_100.0_1000.0
10000.0,1000.0,4704708.80593801,1982,1182,BTC,BTC,1732147200,1732147200_1000.0_10000.0
100000.0,10000.0,2362650.74805303,93,1182,BTC,BTC,1732147200,1732147200_10000.0_100000.0
0.0,100000.0,652583.12011063,4,1182,BTC,BTC,1732147200,1732147200_100000.0_0.0
0.001,0.0,5525.92412506,30469475,1182,BTC,BTC,1732233600,1732233600_0.0_0.001
0.01,0.001,42577.13020296,11613390,1182,BTC,BTC,1732233600,1732233600_0.001_0.01
0.1,0.01,273743.03669002,8057114,1182,BTC,BTC,1732233600,1732233600_0.01_0.1
1.0,0.1,1085457.61087685,3519350,1182,BTC,BTC,1732233600,1732233600_0.1_1.0
10.0,1.0,2105407.65463964,847539,1182,BTC,BTC,1732233600,1732233600_1.0_10.0
100.0,10.0,4308213.68511815,134946,1182,BTC,BTC,1732233600,1732233600_10.0_100.0
1000.0,100.0,4257003.94687094,14539,1182,BTC,BTC,1732233600,1732233600_100.0_1000.0
10000.0,1000.0,4690724.248742,1973,1182,BTC,BTC,1732233600,1732233600_1000.0_10000.0
100000.0,10000.0,2363828.44757081,93,1182,BTC,BTC,1732233600,1732233600_10000.0_100000.0
0.0,100000.0,653583.12020543,4,1182,BTC,BTC,1732233600,1732233600_100000.0_0.0
0.001,0.0,5514.79647716,30472785,1182,BTC,BTC,1732320000,1732320000_0.0_0.001
0.01,0.001,42552.38488062,11608271,1182,BTC,BTC,1732320000,1732320000_0.001_0.01
0.1,0.01,273002.62215228,8044083,1182,BTC,BTC,1732320000,1732320000_0.01_0.1
1.0,0.1,1083243.87480207,3510654,1182,BTC,BTC,1732320000,1732320000_0.1_1.0
10.0,1.0,2103077.60304433,846467,1182,BTC,BTC,1732320000,1732320000_1.0_10.0
100.0,10.0,4306103.56411826,134834,1182,BTC,BTC,1732320000,1732320000_10.0_100.0
1000.0,100.0,4258643.52852809,14540,1182,BTC,BTC,1732320000,1732320000_100.0_1000.0
10000.0,1000.0,4718513.72204136,1982,1182,BTC,BTC,1732320000,1732320000_1000.0_10000.0
100000.0,10000.0,2350909.59074481,92,1182,BTC,BTC,1732320000,1732320000_10000.0_100000.0
0.0,100000.0,644934.36825288,4,1182,BTC,BTC,1732320000,1732320000_100000.0_0.0
0.001,0.0,5502.76117548,30448629,1182,BTC,BTC,1732406400,1732406400_0.0_0.001
0.01,0.001,42529.95458299,11605634,1182,BTC,BTC,1732406400,1732406400_0.001_0.01
0.1,0.01,272776.6381734,8038288,1182,BTC,BTC,1732406400,1732406400_0.01_0.1
1.0,0.1,1082689.81686287,3508924,1182,BTC,BTC,1732406400,1732406400_0.1_1.0
10.0,1.0,2102294.42467386,846186,1182,BTC,BTC,1732406400,1732406400_1.0_10.0
100.0,10.0,4305067.02976564,134803,1182,BTC,BTC,1732406400,1732406400_10.0_100.0
1000.0,100.0,4261338.73130854,14553,1182,BTC,BTC,1732406400,1732406400_100.0_1000.0
10000.0,1000.0,4726659.17873814,1983,1182,BTC,BTC,1732406400,1732406400_1000.0_10000.0
100000.0,10000.0,2343121.90146856,92,1182,BTC,BTC,1732406400,1732406400_10000.0_100000.0
0.0,100000.0,644934.36829238,4,1182,BTC,BTC,1732406400,1732406400_100000.0_0.0
0.001,0.0,5469.05139361,30382583,1182,BTC,BTC,1732492800,1732492800_0.0_0.001
0.01,0.001,42483.22461272,11586594,1182,BTC,BTC,1732492800,1732492800_0.001_0.01
0.1,0.01,272574.21486793,8030174,1182,BTC,BTC,1732492800,1732492800_0.01_0.1
1.0,0.1,1082373.73018766,3507575,1182,BTC,BTC,1732492800,1732492800_0.1_1.0
10.0,1.0,2101323.27868098,845861,1182,BTC,BTC,1732492800,1732492800_1.0_10.0
100.0,10.0,4305707.66158081,134804,1182,BTC,BTC,1732492800,1732492800_10.0_100.0
1000.0,100.0,4261038.25543918,14610,1182,BTC,BTC,1732492800,1732492800_100.0_1000.0
10000.0,1000.0,4725338.69050475,1985,1182,BTC,BTC,1732492800,1732492800_1000.0_10000.0
100000.0,10000.0,2344700.45433254,92,1182,BTC,BTC,1732492800,1732492800_10000.0_100000.0
0.0,100000.0,646434.36844168,4,1182,BTC,BTC,1732492800,1732492800_100000.0_0.0
0.001,0.0,5461.7738311,30390635,1182,BTC,BTC,1732579200,1732579200_0.0_0.001
0.01,0.001,42515.84155344,11595380,1182,BTC,BTC,1732579200,1732579200_0.001_0.01
0.1,0.01,272441.71012637,8025152,1182,BTC,BTC,1732579200,1732579200_0.01_0.1
1.0,0.1,1081098.8797043,3503760,1182,BTC,BTC,1732579200,1732579200_0.1_1.0
10.0,1.0,2100023.77317521,845450,1182,BTC,BTC,1732579200,1732579200_1.0_10.0
100.0,10.0,4303469.22476187,134773,1182,BTC,BTC,1732579200,1732579200_10.0_100.0
1000.0,100.0,4265047.03865304,14644,1182,BTC,BTC,1732579200,1732579200_100.0_1000.0
10000.0,1000.0,4716147.85025603,1992,1182,BTC,BTC,1732579200,1732579200_1000.0_10000.0
100000.0,10000.0,2353736.84439282,93,1182,BTC,BTC,1732579200,1732579200_10000.0_100000.0
0.0,100000.0,647934.36858768,4,1182,BTC,BTC,1732579200,1732579200_100000.0_0.0
0.001,0.0,5466.84962178,30407468,1182,BTC,BTC,1732665600,1732665600_0.0_0.001
0.01,0.001,42544.04618129,11605903,1182,BTC,BTC,1732665600,1732665600_0.001_0.01
0.1,0.01,272447.51317589,8025838,1182,BTC,BTC,1732665600,1732665600_0.01_0.1
1.0,0.1,1081014.22724324,3503543,1182,BTC,BTC,1732665600,1732665600_0.1_1.0
10.0,1.0,2100025.80935698,845388,1182,BTC,BTC,1732665600,1732665600_1.0_10.0
100.0,10.0,4303531.1859915,134814,1182,BTC,BTC,1732665600,1732665600_10.0_100.0
1000.0,100.0,4276374.44366511,14670,1182,BTC,BTC,1732665600,1732665600_100.0_1000.0
10000.0,1000.0,4710729.76022353,1992,1182,BTC,BTC,1732665600,1732665600_1000.0_10000.0
100000.0,10000.0,2348224.72592074,93,1182,BTC,BTC,1732665600,1732665600_10000.0_100000.0
0.0,100000.0,647934.3686618,4,1182,BTC,BTC,1732665600,1732665600_100000.0_0.0
0.001,0.0,5480.02608484,30449574,1182,BTC,BTC,1732752000,1732752000_0.0_0.001
0.01,0.001,42578.54572612,11622123,1182,BTC,BTC,1732752000,1732752000_0.001_0.01
0.1,0.01,272430.64603787,8026545,1182,BTC,BTC,1732752000,1732752000_0.01_0.1
1.0,0.1,1080928.54724678,3503048,1182,BTC,BTC,1732752000,1732752000_0.1_1.0
10.0,1.0,2100230.88484857,845423,1182,BTC,BTC,1732752000,1732752000_1.0_10.0
100.0,10.0,4302621.48269056,134738,1182,BTC,BTC,1732752000,1732752000_10.0_100.0
1000.0,100.0,4281758.05662236,14674,1182,BTC,BTC,1732752000,1732752000_100.0_1000.0
10000.0,1000.0,4705713.93830824,1993,1182,BTC,BTC,1732752000,1732752000_1000.0_10000.0
100000.0,10000.0,2349060.18380682,93,1182,BTC,BTC,1732752000,1732752000_10000.0_100000.0
0.0,100000.0,647934.3686697,4,1182,BTC,BTC,1732752000,1732752000_100000.0_0.0
0.001,0.0,5495.57866843,30494429,1182,BTC,BTC,1732838400,1732838400_0.0_0.001
0.01,0.001,42631.20887961,11640554,1182,BTC,BTC,1732838400,1732838400_0.001_0.01
0.1,0.01,272189.43324087,8024342,1182,BTC,BTC,1732838400,1732838400_0.01_0.1
1.0,0.1,1080164.83001257,3500434,1182,BTC,BTC,1732838400,1732838400_0.1_1.0
10.0,1.0,2099051.08845739,845078,1182,BTC,BTC,1732838400,1732838400_1.0_10.0
100.0,10.0,4303035.90009367,134693,1182,BTC,BTC,1732838400,1732838400_10.0_100.0
1000.0,100.0,4292705.97381809,14717,1182,BTC,BTC,1732838400,1732838400_100.0_1000.0
10000.0,1000.0,4700499.32553388,1987,1182,BTC,BTC,1732838400,1732838400_1000.0_10000.0
100000.0,10000.0,2345407.09766765,93,1182,BTC,BTC,1732838400,1732838400_10000.0_100000.0
0.0,100000.0,647934.3686697,4,1182,BTC,BTC,1732838400,1732838400_100000.0_0.0
0.001,0.0,5499.42009126,30503458,1182,BTC,BTC,1732924800,1732924800_0.0_0.001
0.01,0.001,42610.52158465,11634234,1182,BTC,BTC,1732924800,1732924800_0.001_0.01
0.1,0.01,272186.34223806,8025078,1182,BTC,BTC,1732924800,1732924800_0.01_0.1
1.0,0.1,1079951.07615725,3500090,1182,BTC,BTC,1732924800,1732924800_0.1_1.0
10.0,1.0,2099089.16882432,845047,1182,BTC,BTC,1732924800,1732924800_1.0_10.0
100.0,10.0,4304181.5605386,134759,1182,BTC,BTC,1732924800,1732924800_10.0_100.0
1000.0,100.0,4291478.00249305,14719,1182,BTC,BTC,1732924800,1732924800_100.0_1000.0
10000.0,1000.0,4700694.5713665,1985,1182,BTC,BTC,1732924800,1732924800_1000.0_10000.0
100000.0,10000.0,2346002.27305477,93,1182,BTC,BTC,1732924800,1732924800_10000.0_100000.0
0.0,100000.0,647934.3686934,4,1182,BTC,BTC,1732924800,1732924800_100000.0_0.0
0.001,0.0,5508.07626234,30524859,1182,BTC,BTC,1733011200,1733011200_0.0_0.001
0.01,0.001,42649.74858036,11646872,1182,BTC,BTC,1733011200,1733011200_0.001_0.01
0.1,0.01,272269.21437697,8028987,1182,BTC,BTC,1733011200,1733011200_0.01_0.1
1.0,0.1,1079898.02279753,3499991,1182,BTC,BTC,1733011200,1733011200_0.1_1.0
10.0,1.0,2098703.60087683,844870,1182,BTC,BTC,1733011200,1733011200_1.0_10.0
100.0,10.0,4304518.55561014,134731,1182,BTC,BTC,1733011200,1733011200_10.0_100.0
1000.0,100.0,4292056.42929698,14710,1182,BTC,BTC,1733011200,1733011200_100.0_1000.0
10000.0,1000.0,4699230.73647742,1984,1182,BTC,BTC,1733011200,1733011200_1000.0_10000.0
100000.0,10000.0,2347352.30205409,93,1182,BTC,BTC,1733011200,1733011200_10000.0_100000.0
0.0,100000.0,647934.3687092,4,1182,BTC,BTC,1733011200,1733011200_100000.0_0.0
0.001,0.0,5484.11088769,30491575,1182,BTC,BTC,1733097600,1733097600_0.0_0.001
0.01,0.001,42639.11027944,11633011,1182,BTC,BTC,1733097600,1733097600_0.001_0.01
0.1,0.01,272132.58326142,8024437,1182,BTC,BTC,1733097600,1733097600_0.01_0.1
1.0,0.1,1079448.34444148,3498464,1182,BTC,BTC,1733097600,1733097600_0.1_1.0
10.0,1.0,2097338.86601009,844376,1182,BTC,BTC,1733097600,1733097600_1.0_10.0
100.0,10.0,4304697.62539594,134731,1182,BTC,BTC,1733097600,1733097600_10.0_100.0
1000.0,100.0,4309516.35705845,14758,1182,BTC,BTC,1733097600,1733097600_100.0_1000.0
10000.0,1000.0,4698383.58878695,1978,1182,BTC,BTC,1733097600,1733097600_1000.0_10000.0
100000.0,10000.0,2332942.9752112,92,1182,BTC,BTC,1733097600,1733097600_10000.0_100000.0
0.0,100000.0,647934.3687092,4,1182,BTC,BTC,1733097600,1733097600_100000.0_0.0
0.001,0.0,5473.72770752,30469039,1182,BTC,BTC,1733184000,1733184000_0.0_0.001
0.01,0.001,42684.09403126,11645137,1182,BTC,BTC,1733184000,1733184000_0.001_0.01
0.1,0.01,271913.35378602,8018176,1182,BTC,BTC,1733184000,1733184000_0.01_0.1
1.0,0.1,1079110.76505055,3497129,1182,BTC,BTC,1733184000,1733184000_0.1_1.0
10.0,1.0,2097090.05962231,844283,1182,BTC,BTC,1733184000,1733184000_1.0_10.0
100.0,10.0,4305623.70360522,134746,1182,BTC,BTC,1733184000,1733184000_10.0_100.0
1000.0,100.0,4310976.77334624,14760,1182,BTC,BTC,1733184000,1733184000_100.0_1000.0
10000.0,1000.0,4692422.35676721,1979,1182,BTC,BTC,1733184000,1733184000_1000.0_10000.0
100000.0,10000.0,2337779.35236347,92,1182,BTC,BTC,1733184000,1733184000_10000.0_100000.0
0.0,100000.0,647934.36876206,4,1182,BTC,BTC,1733184000,1733184000_100000.0_0.0
0.001,0.0,5470.11558942,30464461,1182,BTC,BTC,1733270400,1733270400_0.0_0.001
0.01,0.001,42664.9027767,11640092,1182,BTC,BTC,1733270400,1733270400_0.001_0.01
0.1,0.01,271838.00772682,8016447,1182,BTC,BTC,1733270400,1733270400_0.01_0.1
1.0,0.1,1078611.41457082,3495675,1182,BTC,BTC,1733270400,1733270400_0.1_1.0
10.0,1.0,2096667.2493842,844008,1182,BTC,BTC,1733270400,1733270400_1.0_10.0
100.0,10.0,4307031.47386393,134745,1182,BTC,BTC,1733270400,1733270400_10.0_100.0
1000.0,100.0,4326482.58764005,14801,1182,BTC,BTC,1733270400,1733270400_100.0_1000.0
10000.0,1000.0,4694859.74903383,1970,1182,BTC,BTC,1733270400,1733270400_1000.0_10000.0
100000.0,10000.0,2319908.06067033,92,1182,BTC,BTC,1733270400,1733270400_10000.0_100000.0
0.0,100000.0,647934.36878576,4,1182,BTC,BTC,1733270400,1733270400_100000.0_0.0
0.001,0.0,5482.56412485,30503485,1182,BTC,BTC,1733356800,1733356800_0.0_0.001
0.01,0.001,42684.86558307,11643655,1182,BTC,BTC,1733356800,1733356800_0.001_0.01
0.1,0.01,271636.73377253,8012071,1182,BTC,BTC,1733356800,1733356800_0.01_0.1
1.0,0.1,1077833.29042953,3493215,1182,BTC,BTC,1733356800,1733356800_0.1_1.0
10.0,1.0,2093862.93577336,843017,1182,BTC,BTC,1733356800,1733356800_1.0_10.0
100.0,10.0,4306278.6935508,134679,1182,BTC,BTC,1733356800,1733356800_10.0_100.0
1000.0,100.0,4340759.3929297,14993,1182,BTC,BTC,1733356800,1733356800_100.0_1000.0
10000.0,1000.0,4695825.18128217,1973,1182,BTC,BTC,1733356800,1733356800_1000.0_10000.0
100000.0,10000.0,2309654.27880219,91,1182,BTC,BTC,1733356800,1733356800_10000.0_100000.0
0.0,100000.0,647934.36879366,4,1182,BTC,BTC,1733356800,1733356800_100000.0_0.0
0.001,0.0,5477.93683276,30504426,1182,BTC,BTC,1733443200,1733443200_0.0_0.001
0.01,0.001,42709.32605609,11649074,1182,BTC,BTC,1733443200,1733443200_0.001_0.01
0.1,0.01,271477.94608598,8007556,1182,BTC,BTC,1733443200,1733443200_0.01_0.1
1.0,0.1,1077475.30950409,3492000,1182,BTC,BTC,1733443200,1733443200_0.1_1.0
10.0,1.0,2092317.05016113,842386,1182,BTC,BTC,1733443200,1733443200_1.0_10.0
100.0,10.0,4305096.47328162,134606,1182,BTC,BTC,1733443200,1733443200_10.0_100.0
1000.0,100.0,4368512.79453695,15266,1182,BTC,BTC,1733443200,1733443200_100.0_1000.0
10000.0,1000.0,4667343.89210323,1967,1182,BTC,BTC,1733443200,1733443200_1000.0_10000.0
100000.0,10000.0,2314032.20765719,91,1182,BTC,BTC,1733443200,1733443200_10000.0_100000.0
0.0,100000.0,647934.36882282,4,1182,BTC,BTC,1733443200,1733443200_100000.0_0.0
0.001,0.0,5483.71855354,30526382,1182,BTC,BTC,1733529600,1733529600_0.0_0.001
0.01,0.001,42756.32969023,11661432,1182,BTC,BTC,1733529600,1733529600_0.001_0.01
0.1,0.01,270991.76635499,7994127,1182,BTC,BTC,1733529600,1733529600_0.01_0.1
1.0,0.1,1076635.94615338,3488835,1182,BTC,BTC,1733529600,1733529600_0.1_1.0
10.0,1.0,2091967.55656408,842130,1182,BTC,BTC,1733529600,1733529600_1.0_10.0
100.0,10.0,4304117.32273394,134582,1182,BTC,BTC,1733529600,1733529600_10.0_100.0
1000.0,100.0,4362219.62359913,15235,1182,BTC,BTC,1733529600,1733529600_100.0_1000.0
10000.0,1000.0,4672350.4669492,1970,1182,BTC,BTC,1733529600,1733529600_1000.0_10000.0
100000.0,10000.0,2318363.95558291,91,1182,BTC,BTC,1733529600,1733529600_10000.0_100000.0
0.0,100000.0,647934.36886046,4,1182,BTC,BTC,1733529600,1733529600_100000.0_0.0
0.001,0.0,5462.94850141,30450270,1182,BTC,BTC,1733616000,1733616000_0.0_0.001
0.01,0.001,42776.28915622,11670235,1182,BTC,BTC,1733616000,1733616000_0.001_0.01
0.1,0.01,270726.34968959,7981650,1182,BTC,BTC,1733616000,1733616000_0.01_0.1
1.0,0.1,1076238.1069383,3487522,1182,BTC,BTC,1733616000,1733616000_0.1_1.0
10.0,1.0,2091918.85751728,842054,1182,BTC,BTC,1733616000,1733616000_1.0_10.0
100.0,10.0,4304628.41618163,134545,1182,BTC,BTC,1733616000,1733616000_10.0_100.0
1000.0,100.0,4360297.48166479,15229,1182,BTC,BTC,1733616000,1733616000_100.0_1000.0
10000.0,1000.0,4674677.17350566,1970,1182,BTC,BTC,1733616000,1733616000_1000.0_10000.0
100000.0,10000.0,2318617.31302652,91,1182,BTC,BTC,1733616000,1733616000_10000.0_100000.0
0.0,100000.0,647934.36886046,4,1182,BTC,BTC,1733616000,1733616000_100000.0_0.0
0.001,0.0,5430.93440963,30400571,1182,BTC,BTC,1733702400,1733702400_0.0_0.001
0.01,0.001,42626.40284375,11631793,1182,BTC,BTC,1733702400,1733702400_0.001_0.01
0.1,0.01,270492.73849565,7974781,1182,BTC,BTC,1733702400,1733702400_0.01_0.1
1.0,0.1,1076113.42830883,3487138,1182,BTC,BTC,1733702400,1733702400_0.1_1.0
10.0,1.0,2090941.06188029,841703,1182,BTC,BTC,1733702400,1733702400_1.0_10.0
100.0,10.0,4305197.52253796,134601,1182,BTC,BTC,1733702400,1733702400_10.0_100.0
1000.0,100.0,4358050.94459852,15424,1182,BTC,BTC,1733702400,1733702400_100.0_1000.0
10000.0,1000.0,4668516.53850101,1977,1182,BTC,BTC,1733702400,1733702400_1000.0_10000.0
100000.0,10000.0,2328495.23958996,92,1182,BTC,BTC,1733702400,1733702400_10000.0_100000.0
0.0,100000.0,647934.36887626,4,1182,BTC,BTC,1733702400,1733702400_100000.0_0.0
0.001,0.0,5433.43866436,30401285,1182,BTC,BTC,1733788800,1733788800_0.0_0.001
0.01,0.001,42582.15116579,11588543,1182,BTC,BTC,1733788800,1733788800_0.001_0.01
0.1,0.01,270414.46228295,7974520,1182,BTC,BTC,1733788800,1733788800_0.01_0.1
1.0,0.1,1075785.40158054,3486475,1182,BTC,BTC,1733788800,1733788800_0.1_1.0
10.0,1.0,2090325.74157135,841386,1182,BTC,BTC,1733788800,1733788800_1.0_10.0
100.0,10.0,4304603.83513959,134536,1182,BTC,BTC,1733788800,1733788800_10.0_100.0
1000.0,100.0,4356763.28431241,15559,1182,BTC,BTC,1733788800,1733788800_100.0_1000.0
10000.0,1000.0,4661762.59087291,1980,1182,BTC,BTC,1733788800,1733788800_1000.0_10000.0
100000.0,10000.0,2337875.1555645,93,1182,BTC,BTC,1733788800,1733788800_10000.0_100000.0
0.0,100000.0,648734.36888746,4,1182,BTC,BTC,1733788800,1733788800_100000.0_0.0
0.001,0.0,5442.99063388,30443365,1182,BTC,BTC,1733875200,1733875200_0.0_0.001
0.01,0.001,42783.21854918,11633345,1182,BTC,BTC,1733875200,1733875200_0.001_0.01
0.1,0.01,269981.11587412,7968098,1182,BTC,BTC,1733875200,1733875200_0.01_0.1
1.0,0.1,1074814.18018245,3481915,1182,BTC,BTC,1733875200,1733875200_0.1_1.0
10.0,1.0,2090030.56003494,841187,1182,BTC,BTC,1733875200,1733875200_1.0_10.0
100.0,10.0,4303949.60753905,134523,1182,BTC,BTC,1733875200,1733875200_10.0_100.0
1000.0,100.0,4357196.76517207,15566,1182,BTC,BTC,1733875200,1733875200_100.0_1000.0
